,epoch,recall@20,ndcg@20,recall@40,ndcg@40
0,0,0.1193085900262092,0.07021626031294728,0.16441119753381764,0.08181686697364175
1,4,0.17570908838948143,0.10446551063999314,0.24227899051223623,0.1216518635553615
2,8,0.19475895298823484,0.11623997202064534,0.27041559215753663,0.13587940322947917
3,12,0.1974279802978091,0.11799830527129723,0.27417552699148207,0.13799417493539565
4,16,0.19546672525024403,0.11749499122180278,0.2736137680603517,0.13773419916303103
5,20,0.19343978059645392,0.1166301484649608,0.2706706283264563,0.13663806115022922
6,24,0.1895208378905586,0.1139968075461174,0.26316701620479543,0.1330779924802684
7,28,0.18016129304795148,0.1079673882010076,0.2511632357448844,0.1263102301871741
8,32,0.1698582545718852,0.10124131659059861,0.23592720881245052,0.11824009588365487
9,36,0.1584682611189422,0.09387100348393256,0.21964287238723143,0.10956233537426001
10,40,0.14787239247060985,0.08722702014127182,0.20521650741309208,0.101876282612001
11,44,0.13786768328072788,0.08054341507378412,0.19047372161761805,0.09391778210850989
12,48,0.12375526936307232,0.07136828113537319,0.1717125050226303,0.08352006629967326
13,Final,0.12060797800341641,0.06931638912914402,0.1676738236667272,0.08121673159256496
